id,date,precio_bolsa_tx1
1874,"2018-11-16 00:00:00",87.75
1875,"2018-11-17 00:00:00",92.23
1876,"2018-11-18 00:00:00",96.47
1877,"2018-11-19 00:00:00",95.31
1878,"2018-11-20 00:00:00",103.64
1879,"2018-11-21 00:00:00",88.16
1880,"2018-11-22 00:00:00",96.47
1881,"2018-11-23 00:00:00",94.21
1882,"2018-11-24 00:00:00",91.45
1883,"2018-11-25 00:00:00",93.21
1884,"2018-11-26 00:00:00",97.92
1885,"2018-11-27 00:00:00",90.03
1886,"2018-11-28 00:00:00",103.31
1887,"2018-11-29 00:00:00",99.3
1888,"2018-11-30 00:00:00",94.09
1889,"2018-12-01 00:00:00",84.55
1890,"2018-12-02 00:00:00",85.65
1891,"2018-12-03 00:00:00",91.61
1892,"2018-12-04 00:00:00",97.22
1893,"2018-12-05 00:00:00",88.7
1894,"2018-12-06 00:00:00",104.07
1895,"2018-12-07 00:00:00",111.73
1896,"2018-12-08 00:00:00",104.8
1897,"2018-12-09 00:00:00",132.72
1898,"2018-12-10 00:00:00",147.32
1899,"2018-12-11 00:00:00",175.25
1900,"2018-12-12 00:00:00",173.68
1901,"2018-12-13 00:00:00",186.93
1902,"2018-12-14 00:00:00",190.36
1903,"2018-12-15 00:00:00",194.19
1904,"2018-12-16 00:00:00",197.9
1905,"2018-12-17 00:00:00",196.2
1906,"2018-12-18 00:00:00",197.69
1907,"2018-12-19 00:00:00",205.7
1908,"2018-12-20 00:00:00",218.88
1909,"2018-12-21 00:00:00",220.19
1910,"2018-12-22 00:00:00",227.14
1911,"2018-12-23 00:00:00",233.08
1912,"2018-12-24 00:00:00",232.47
1913,"2018-12-25 00:00:00",155.27
1914,"2018-12-26 00:00:00",240.8
1915,"2018-12-27 00:00:00",265.14
1916,"2018-12-28 00:00:00",291.91
1917,"2018-12-29 00:00:00",297.15
1918,"2018-12-30 00:00:00",318.68
1919,"2018-12-31 00:00:00",334.72
1920,"2019-01-01 00:00:00",291.18
1921,"2019-01-02 00:00:00",335.7
1922,"2019-01-03 00:00:00",371.37
1923,"2019-01-04 00:00:00",375.61
1924,"2019-01-05 00:00:00",355.92
1925,"2019-01-06 00:00:00",313.92
1926,"2019-01-07 00:00:00",333.97
1927,"2019-01-08 00:00:00",352.59
1928,"2019-01-09 00:00:00",323.14
1929,"2019-01-10 00:00:00",330.38
1930,"2019-01-11 00:00:00",342.75
1931,"2019-01-12 00:00:00",292.15
1932,"2019-01-13 00:00:00",255.9
1933,"2019-01-14 00:00:00",268.18
1934,"2019-01-15 00:00:00",252.22
1935,"2019-01-16 00:00:00",220.61
1936,"2019-01-17 00:00:00",244.26
1937,"2019-01-18 00:00:00",218.15
1938,"2019-01-19 00:00:00",191.11
1939,"2019-01-20 00:00:00",169.15
1940,"2019-01-21 00:00:00",195.91
1941,"2019-01-22 00:00:00",217.48
1942,"2019-01-23 00:00:00",221.77
1943,"2019-01-24 00:00:00",290.88
1944,"2019-01-25 00:00:00",325.12
1945,"2019-01-26 00:00:00",286.17
1946,"2019-01-27 00:00:00",240.19
1947,"2019-01-28 00:00:00",306.09
1948,"2019-01-29 00:00:00",296.29
1949,"2019-01-30 00:00:00",298.31
1950,"2019-01-31 00:00:00",309.06
1951,"2019-02-01 00:00:00",310.23
1952,"2019-02-02 00:00:00",275.7
1953,"2019-02-03 00:00:00",279.15
1954,"2019-02-04 00:00:00",291.43
1955,"2019-02-05 00:00:00",304.79
1956,"2019-02-06 00:00:00",312.7
1957,"2019-02-07 00:00:00",272.69
1958,"2019-02-08 00:00:00",265.72
1959,"2019-02-09 00:00:00",276.42
1960,"2019-02-10 00:00:00",260.38
1961,"2019-02-11 00:00:00",247.456
1962,"2019-02-12 00:00:00",246.57
1963,"2019-02-13 00:00:00",248.07
1964,"2019-02-14 00:00:00",256.85
1965,"2019-02-15 00:00:00",326.37
1966,"2019-02-16 00:00:00",276.39
1967,"2019-02-17 00:00:00",257.36
1968,"2019-02-18 00:00:00",337.04
1969,"2019-02-19 00:00:00",374.32
1970,"2019-02-20 00:00:00",347.66
1971,"2019-02-21 00:00:00",348.13
1972,"2019-02-22 00:00:00",376.98
1973,"2019-02-23 00:00:00",378.2
1974,"2019-02-24 00:00:00",322.56
1975,"2019-02-25 00:00:00",364.58
1976,"2019-02-26 00:00:00",292.07
1977,"2019-02-27 00:00:00",338.36
1978,"2019-02-28 00:00:00",308.46
1979,"2019-03-01 00:00:00",317.2
1980,"2019-03-02 00:00:00",331.71
1981,"2019-03-03 00:00:00",294.29
1982,"2019-03-04 00:00:00",319.8
1983,"2019-03-05 00:00:00",315.57
1984,"2019-03-06 00:00:00",318.29
1985,"2019-03-07 00:00:00",305.33
1986,"2019-03-08 00:00:00",290.65
1987,"2019-03-09 00:00:00",289.39
1988,"2019-03-10 00:00:00",270.6
1989,"2019-03-11 00:00:00",276.02
1990,"2019-03-12 00:00:00",273.62
1991,"2019-03-13 00:00:00",253
1992,"2019-03-14 00:00:00",236.71
1993,"2019-03-15 00:00:00",230.01
1994,"2019-03-16 00:00:00",257.1
1995,"2019-03-17 00:00:00",212.43
1996,"2019-03-18 00:00:00",269.79
1997,"2019-03-19 00:00:00",282.6
1998,"2019-03-20 00:00:00",262.1
1999,"2019-03-21 00:00:00",261.75
2000,"2019-03-22 00:00:00",250.1
2001,"2019-03-23 00:00:00",202.18
2002,"2019-03-24 00:00:00",182.21
2003,"2019-03-25 00:00:00",210.09
2004,"2019-03-26 00:00:00",246.77
2005,"2019-03-27 00:00:00",243.13
2006,"2019-03-28 00:00:00",224.18
2007,"2019-03-29 00:00:00",221.3
2008,"2019-03-30 00:00:00",209.47
2009,"2019-03-31 00:00:00",202.61
2010,"2019-04-01 00:00:00",231.29
2011,"2019-04-02 00:00:00",249.61
2012,"2019-04-03 00:00:00",226.86
2013,"2019-04-04 00:00:00",224.16
2014,"2019-04-05 00:00:00",232.52
2015,"2019-04-06 00:00:00",211.45
2016,"2019-04-07 00:00:00",214.64
2017,"2019-04-08 00:00:00",208.1
2018,"2019-04-09 00:00:00",203.39
2019,"2019-04-10 00:00:00",236.52
2020,"2019-04-11 00:00:00",261.6
2021,"2019-04-12 00:00:00",233.06
2022,"2019-04-13 00:00:00",212.42
2023,"2019-04-14 00:00:00",195.18
2024,"2019-04-15 00:00:00",214.34
2025,"2019-04-16 00:00:00",208.32
2026,"2019-04-17 00:00:00",156.86
2027,"2019-04-18 00:00:00",164.7
2028,"2019-04-19 00:00:00",174.39
2029,"2019-04-20 00:00:00",117.99
2030,"2019-04-21 00:00:00",100.26
2031,"2019-04-22 00:00:00",168.69
2032,"2019-04-23 00:00:00",181.47
2033,"2019-04-24 00:00:00",132.74
2034,"2019-04-25 00:00:00",144.97
2035,"2019-04-26 00:00:00",106.68
2036,"2019-04-27 00:00:00",129.69
2037,"2019-04-28 00:00:00",119.71
2038,"2019-04-29 00:00:00",149.95
2039,"2019-04-30 00:00:00",151.02
2040,"2019-05-01 00:00:00",131.2
2041,"2019-05-02 00:00:00",182.25
2042,"2019-05-03 00:00:00",204.1
2043,"2019-05-04 00:00:00",215.13
2044,"2019-05-05 00:00:00",208.15
2045,"2019-05-06 00:00:00",251.25
2046,"2019-05-07 00:00:00",271.49
2047,"2019-05-08 00:00:00",278.22
2048,"2019-05-09 00:00:00",289.97
2049,"2019-05-10 00:00:00",232.81
2050,"2019-05-11 00:00:00",203.59
2051,"2019-05-12 00:00:00",179.84
2052,"2019-05-13 00:00:00",156.92
2053,"2019-05-14 00:00:00",148.81
2054,"2019-05-15 00:00:00",146.02
2055,"2019-05-16 00:00:00",157.82
2056,"2019-05-17 00:00:00",127.99
2057,"2019-05-18 00:00:00",128.16
2058,"2019-05-19 00:00:00",133.6
2059,"2019-05-20 00:00:00",145.44
2060,"2019-05-21 00:00:00",147.9
2061,"2019-05-22 00:00:00",140.76
2062,"2019-05-23 00:00:00",124.22
2063,"2019-05-24 00:00:00",112.16
2064,"2019-05-25 00:00:00",112.61
2065,"2019-05-26 00:00:00",105.24
2066,"2019-05-27 00:00:00",128.97
2067,"2019-05-28 00:00:00",132.7
2068,"2019-05-29 00:00:00",121.64
2069,"2019-05-30 00:00:00",132.25
2070,"2019-05-31 00:00:00",129.44
2071,"2019-06-01 00:00:00",125.76
2072,"2019-06-02 00:00:00",98.24
2073,"2019-06-03 00:00:00",105.22
2074,"2019-06-04 00:00:00",124.68
2075,"2019-06-05 00:00:00",150.93
2076,"2019-06-06 00:00:00",134.75
2077,"2019-06-07 00:00:00",118.82
2078,"2019-06-08 00:00:00",111.47
2079,"2019-06-09 00:00:00",101.91
2080,"2019-06-10 00:00:00",116.08
2081,"2019-06-11 00:00:00",120.52
2082,"2019-06-12 00:00:00",119.89
2083,"2019-06-13 00:00:00",88.31
2084,"2019-06-14 00:00:00",84.87
2085,"2019-06-15 00:00:00",85.46
2086,"2019-06-16 00:00:00",81.3
2087,"2019-06-17 00:00:00",96.84
2088,"2019-06-18 00:00:00",126.79
2089,"2019-06-19 00:00:00",136.87
2090,"2019-06-20 00:00:00",118.72
2091,"2019-06-21 00:00:00",129.3
2092,"2019-06-22 00:00:00",98.13
2093,"2019-06-23 00:00:00",96.05
2094,"2019-06-24 00:00:00",91.24
2095,"2019-06-25 00:00:00",104.47
2096,"2019-06-26 00:00:00",107.87
2097,"2019-06-27 00:00:00",124.76
2098,"2019-06-28 00:00:00",127.4
2099,"2019-06-29 00:00:00",126.6
2100,"2019-06-30 00:00:00",116.9
2101,"2019-07-01 00:00:00",116.57
2102,"2019-07-02 00:00:00",131.43
2103,"2019-07-03 00:00:00",147.81
2104,"2019-07-04 00:00:00",140.3
2105,"2019-07-05 00:00:00",124.89
2106,"2019-07-06 00:00:00",111.33
2107,"2019-07-07 00:00:00",103.46
2108,"2019-07-08 00:00:00",105.92
2109,"2019-07-09 00:00:00",102.42
2110,"2019-07-10 00:00:00",117.9
2111,"2019-07-11 00:00:00",110.98
2112,"2019-07-12 00:00:00",126.98
2113,"2019-07-13 00:00:00",121.04
2114,"2019-07-14 00:00:00",115.1
2115,"2019-07-15 00:00:00",125.53
2116,"2019-07-16 00:00:00",126.39
2117,"2019-07-17 00:00:00",109.4
2118,"2019-07-18 00:00:00",122.22
2119,"2019-07-19 00:00:00",112.67
2120,"2019-07-20 00:00:00",109.68
2121,"2019-07-21 00:00:00",121.15
2122,"2019-07-22 00:00:00",126.56
2123,"2019-07-23 00:00:00",114.58
2124,"2019-07-24 00:00:00",116.12
2125,"2019-07-25 00:00:00",121.04
2126,"2019-07-26 00:00:00",113.78
2127,"2019-07-27 00:00:00",111.06
2128,"2019-07-28 00:00:00",103.13
2129,"2019-07-29 00:00:00",112.06
2130,"2019-07-30 00:00:00",125.39
2131,"2019-07-31 00:00:00",123.83
2132,"2019-08-01 00:00:00",129.27
2133,"2019-08-02 00:00:00",132.4
2134,"2019-08-03 00:00:00",125.82
2135,"2019-08-04 00:00:00",116.57
2136,"2019-08-05 00:00:00",125.94
2137,"2019-08-06 00:00:00",150.11
2138,"2019-08-07 00:00:00",148.91
2139,"2019-08-08 00:00:00",109.98
2140,"2019-08-09 00:00:00",144.69
2141,"2019-08-10 00:00:00",135.01
2142,"2019-08-11 00:00:00",129.45
2143,"2019-08-12 00:00:00",150.07
2144,"2019-08-13 00:00:00",190.05
2145,"2019-08-14 00:00:00",178.53
2146,"2019-08-15 00:00:00",161.25
2147,"2019-08-16 00:00:00",142.69
2148,"2019-08-17 00:00:00",130.52
2149,"2019-08-18 00:00:00",119.04
2150,"2019-08-19 00:00:00",120.36
2151,"2019-08-20 00:00:00",106.54
2152,"2019-08-21 00:00:00",103.66
2153,"2019-08-22 00:00:00",112.43
2154,"2019-08-23 00:00:00",130.32
2155,"2019-08-24 00:00:00",101.25
2156,"2019-08-25 00:00:00",113.61
2157,"2019-08-26 00:00:00",160.87
2158,"2019-08-27 00:00:00",191.38
2159,"2019-08-28 00:00:00",190.17
2160,"2019-08-29 00:00:00",190.17
2161,"2019-08-30 00:00:00",188.07
2162,"2019-08-31 00:00:00",189.64
2163,"2019-09-01 00:00:00",176.9
2164,"2019-09-02 00:00:00",203.75
2165,"2019-09-03 00:00:00",198.53
2166,"2019-09-04 00:00:00",216.11
2167,"2019-09-05 00:00:00",201.02
2168,"2019-09-06 00:00:00",176.64
2169,"2019-09-07 00:00:00",188.11
2170,"2019-09-08 00:00:00",180.78
2171,"2019-09-09 00:00:00",210.75
2172,"2019-09-10 00:00:00",263.97
2173,"2019-09-11 00:00:00",228.09
2174,"2019-09-12 00:00:00",256.51
2175,"2019-09-13 00:00:00",302.8
2176,"2019-09-14 00:00:00",270.7
2177,"2019-09-15 00:00:00",288.99
2178,"2019-09-16 00:00:00",337.75
2179,"2019-09-17 00:00:00",360.35
2180,"2019-09-18 00:00:00",356.75
2181,"2019-09-19 00:00:00",353.3
2182,"2019-09-20 00:00:00",339.04
2183,"2019-09-21 00:00:00",294.02
2184,"2019-09-22 00:00:00",297.88
2185,"2019-09-23 00:00:00",348.84
2186,"2019-09-24 00:00:00",373.95
2187,"2019-09-25 00:00:00",370.49
2188,"2019-09-26 00:00:00",318.19
2189,"2019-09-27 00:00:00",319.88
2190,"2019-09-28 00:00:00",332.8
2191,"2019-09-29 00:00:00",334.56
2192,"2019-09-30 00:00:00",414.57
2193,"2019-10-01 00:00:00",405.25
2194,"2019-10-02 00:00:00",415.3
2195,"2019-10-03 00:00:00",394.55
2196,"2019-10-04 00:00:00",360.87
2197,"2019-10-05 00:00:00",386.38
2198,"2019-10-06 00:00:00",368.92
2199,"2019-10-07 00:00:00",349.98
2200,"2019-10-08 00:00:00",385.81
2201,"2019-10-09 00:00:00",410.92
2202,"2019-10-10 00:00:00",384.25
2203,"2019-10-11 00:00:00",396.99
2204,"2019-10-12 00:00:00",372.35
2205,"2019-10-13 00:00:00",348.67
2206,"2019-10-14 00:00:00",407.38
2207,"2019-10-15 00:00:00",386.93
2208,"2019-10-16 00:00:00",399.62
2209,"2019-10-17 00:00:00",368.64
2210,"2019-10-18 00:00:00",389.71
2211,"2019-10-19 00:00:00",323.07
2212,"2019-10-20 00:00:00",285.49
2213,"2019-10-21 00:00:00",331.77
2214,"2019-10-22 00:00:00",252.64
2215,"2019-10-23 00:00:00",225.55
2216,"2019-10-24 00:00:00",227.91
2217,"2019-10-25 00:00:00",206.52
2218,"2019-10-26 00:00:00",182.52
2219,"2019-10-27 00:00:00",168.37
2220,"2019-10-28 00:00:00",164.3
2221,"2019-10-29 00:00:00",180.33
2222,"2019-10-30 00:00:00",181.49
2223,"2019-10-31 00:00:00",177.54
2224,"2019-11-01 00:00:00",189.95
2225,"2019-11-02 00:00:00",173.3
2226,"2019-11-03 00:00:00",185.12
2227,"2019-11-04 00:00:00",198.67
2228,"2019-11-05 00:00:00",198.08
2229,"2019-11-06 00:00:00",252.47
2230,"2019-11-07 00:00:00",253.33
2231,"2019-11-08 00:00:00",269.29
2232,"2019-11-09 00:00:00",261.41
2233,"2019-11-10 00:00:00",285.26
2234,"2019-11-11 00:00:00",289.22
2235,"2019-11-12 00:00:00",301.45
2236,"2019-11-13 00:00:00",232.99
2237,"2019-11-14 00:00:00",251.32
2238,"2019-11-15 00:00:00",182.69
2239,"2019-11-16 00:00:00",155.21
2240,"2019-11-17 00:00:00",165.61
2241,"2019-11-18 00:00:00",190.81
2242,"2019-11-19 00:00:00",222.67
2243,"2019-11-20 00:00:00",226.81
2244,"2019-11-21 00:00:00",219.67
2245,"2019-11-22 00:00:00",244.2
2246,"2019-11-23 00:00:00",231.36
2247,"2019-11-24 00:00:00",199.39
2248,"2019-11-25 00:00:00",228.79
2249,"2019-11-26 00:00:00",206.68
2250,"2019-11-27 00:00:00",243.68
2251,"2019-11-28 00:00:00",248.11
2252,"2019-11-29 00:00:00",266.81
2253,"2019-11-30 00:00:00",244.38
2254,"2019-12-01 00:00:00",219.41
2255,"2019-12-02 00:00:00",272.44
2256,"2019-12-03 00:00:00",272.28
2257,"2019-12-04 00:00:00",269.84
2258,"2019-12-05 00:00:00",227.3
2259,"2019-12-06 00:00:00",258.58
2260,"2019-12-07 00:00:00",259.14
2261,"2019-12-08 00:00:00",267.59
2262,"2019-12-09 00:00:00",307.35
2263,"2019-12-10 00:00:00",333.8
2264,"2019-12-11 00:00:00",359.55
2265,"2019-12-12 00:00:00",364.41
2266,"2019-12-13 00:00:00",383.85
2267,"2019-12-14 00:00:00",374
2268,"2019-12-15 00:00:00",335.99
2269,"2019-12-16 00:00:00",355.84
2270,"2019-12-17 00:00:00",323.02
2271,"2019-12-18 00:00:00",315.01
2272,"2019-12-19 00:00:00",367.87
2273,"2019-12-20 00:00:00",324.16
2274,"2019-12-21 00:00:00",338.13
2275,"2019-12-22 00:00:00",339.18
2276,"2019-12-23 00:00:00",352.03
2277,"2019-12-24 00:00:00",311.62
2278,"2019-12-25 00:00:00",276.56
2279,"2019-12-26 00:00:00",329.18
2280,"2019-12-27 00:00:00",331.76
2281,"2019-12-28 00:00:00",280.25
2282,"2019-12-29 00:00:00",247.25
2283,"2019-12-30 00:00:00",324.34
2284,"2019-12-31 00:00:00",275.82
2285,"2020-01-01 00:00:00",129.39
2286,"2020-01-02 00:00:00",252.91
2287,"2020-01-03 00:00:00",221.64
2288,"2020-01-04 00:00:00",207.86
2289,"2020-01-05 00:00:00",222.7
2290,"2020-01-06 00:00:00",204.54
2291,"2020-01-07 00:00:00",256.62
2292,"2020-01-08 00:00:00",259.37
2293,"2020-01-09 00:00:00",289.62
2294,"2020-01-10 00:00:00",287.87
2295,"2020-01-11 00:00:00",288.53
2296,"2020-01-12 00:00:00",303.35
2297,"2020-01-13 00:00:00",352.83
2298,"2020-01-14 00:00:00",317.64
2299,"2020-01-15 00:00:00",346.66
2300,"2020-01-16 00:00:00",372.75
2301,"2020-01-17 00:00:00",354.54
2302,"2020-01-18 00:00:00",352.04
2303,"2020-01-19 00:00:00",321.48
2304,"2020-01-20 00:00:00",399.65
2305,"2020-01-21 00:00:00",407.28
2306,"2020-01-22 00:00:00",376
2307,"2020-01-23 00:00:00",363.7
2308,"2020-01-24 00:00:00",386.33
2309,"2020-01-25 00:00:00",382.42
2310,"2020-01-26 00:00:00",365.34
2311,"2020-01-27 00:00:00",373.13
2312,"2020-01-28 00:00:00",364.93
2313,"2020-01-29 00:00:00",368.75
2314,"2020-01-30 00:00:00",367.53
2315,"2020-01-31 00:00:00",372.21
2316,"2020-02-01 00:00:00",404.96
2317,"2020-02-02 00:00:00",371.46
2318,"2020-02-03 00:00:00",405.77
2319,"2020-02-04 00:00:00",406.23
2320,"2020-02-05 00:00:00",403.92
2321,"2020-02-06 00:00:00",391.82
2322,"2020-02-07 00:00:00",388.94
2323,"2020-02-08 00:00:00",385.35
2324,"2020-02-09 00:00:00",364.24
2325,"2020-02-10 00:00:00",360.92
2326,"2020-02-11 00:00:00",398.4
2327,"2020-02-12 00:00:00",381.27
2328,"2020-02-13 00:00:00",396.5
2329,"2020-02-14 00:00:00",436
2330,"2020-02-15 00:00:00",471.3
2331,"2020-02-16 00:00:00",471.98
2332,"2020-02-17 00:00:00",500.17
2333,"2020-02-18 00:00:00",494
2334,"2020-02-19 00:00:00",536.04
2335,"2020-02-20 00:00:00",559.29
2336,"2020-02-21 00:00:00",598.88
2337,"2020-02-22 00:00:00",573.21
2338,"2020-02-23 00:00:00",462.74
2339,"2020-02-24 00:00:00",487.6
2340,"2020-02-25 00:00:00",441.18
2341,"2020-02-26 00:00:00",388.56
2342,"2020-02-27 00:00:00",303.1
2343,"2020-02-28 00:00:00",325.63
2344,"2020-02-29 00:00:00",278.97
2345,"2020-03-01 00:00:00",308.47
2346,"2020-03-02 00:00:00",384.07
2347,"2020-03-03 00:00:00",453.08
2348,"2020-03-04 00:00:00",448.91
2349,"2020-03-05 00:00:00",431.25
2350,"2020-03-06 00:00:00",400.99
2351,"2020-03-07 00:00:00",344.7
2352,"2020-03-08 00:00:00",339.14
2353,"2020-03-09 00:00:00",335.09
2354,"2020-03-10 00:00:00",338.76
2355,"2020-03-11 00:00:00",332.97
2356,"2020-03-12 00:00:00",323.65
2357,"2020-03-13 00:00:00",297.97
2358,"2020-03-14 00:00:00",284.2
2359,"2020-03-15 00:00:00",266.16
2360,"2020-03-16 00:00:00",302.85
2361,"2020-03-17 00:00:00",325.17
2362,"2020-03-18 00:00:00",345.68
2363,"2020-03-19 00:00:00",355
2364,"2020-03-20 00:00:00",354.71
2365,"2020-03-21 00:00:00",335.22
2366,"2020-03-22 00:00:00",332.66
2367,"2020-03-23 00:00:00",333.77
2368,"2020-03-24 00:00:00",346.2
2369,"2020-03-25 00:00:00",323.63
2370,"2020-03-26 00:00:00",305.84
2371,"2020-03-27 00:00:00",256.63
2372,"2020-03-28 00:00:00",216.66
2373,"2020-03-29 00:00:00",226.14
2374,"2020-03-30 00:00:00",211.63
2375,"2020-03-31 00:00:00",187.07
2376,"2020-04-01 00:00:00",186.03
2377,"2020-04-02 00:00:00",167.96
2378,"2020-04-03 00:00:00",152.87
2379,"2020-04-04 00:00:00",186.99
2380,"2020-04-05 00:00:00",237.64
2381,"2020-04-06 00:00:00",251.01
2382,"2020-04-07 00:00:00",238.8
2383,"2020-04-08 00:00:00",245.29
2384,"2020-04-09 00:00:00",215.55
2385,"2020-04-10 00:00:00",203.09
2386,"2020-04-11 00:00:00",228.68
2387,"2020-04-12 00:00:00",242.09
2388,"2020-04-13 00:00:00",219.02
2389,"2020-04-14 00:00:00",223.19
2390,"2020-04-15 00:00:00",223.91
2391,"2020-04-16 00:00:00",233.96
2392,"2020-04-17 00:00:00",245.93
2393,"2020-04-18 00:00:00",251.99
2394,"2020-04-19 00:00:00",197.69
2395,"2020-04-20 00:00:00",243.41
2396,"2020-04-21 00:00:00",246.23
2397,"2020-04-22 00:00:00",243.13
2398,"2020-04-23 00:00:00",218.6
2399,"2020-04-24 00:00:00",219.46
2400,"2020-04-25 00:00:00",187.57
2401,"2020-04-26 00:00:00",224.26
2402,"2020-04-27 00:00:00",311.65
2403,"2020-04-28 00:00:00",351.48
2404,"2020-04-29 00:00:00",335.59
2405,"2020-04-30 00:00:00",321.24
2406,"2020-05-01 00:00:00",276.91
2407,"2020-05-02 00:00:00",309.34
2408,"2020-05-03 00:00:00",291.9
2409,"2020-05-04 00:00:00",302.08
2410,"2020-05-05 00:00:00",283.7
2411,"2020-05-06 00:00:00",264.44
2412,"2020-05-07 00:00:00",294.45
2413,"2020-05-08 00:00:00",318.76
2414,"2020-05-09 00:00:00",250.52
2415,"2020-05-10 00:00:00",298.48
2416,"2020-05-11 00:00:00",323.28
2417,"2020-05-12 00:00:00",323.8
2418,"2020-05-13 00:00:00",324.76
2419,"2020-05-14 00:00:00",398.83
2420,"2020-05-15 00:00:00",438.06
2421,"2020-05-16 00:00:00",455.01
2422,"2020-05-17 00:00:00",432.12
2423,"2020-05-18 00:00:00",451.86
2424,"2020-05-19 00:00:00",391.96
2425,"2020-05-20 00:00:00",355.85
2426,"2020-05-21 00:00:00",356.5
2427,"2020-05-22 00:00:00",274.86
2428,"2020-05-23 00:00:00",305.88
2429,"2020-05-24 00:00:00",335.53
2430,"2020-05-25 00:00:00",469.98
2431,"2020-05-26 00:00:00",457.4
2432,"2020-05-27 00:00:00",445.23
2433,"2020-05-28 00:00:00",440.65
2434,"2020-05-29 00:00:00",410.97
2435,"2020-05-30 00:00:00",417.81
2436,"2020-05-31 00:00:00",308.74
2437,"2020-06-01 00:00:00",351.85
2438,"2020-06-02 00:00:00",366.54
2439,"2020-06-03 00:00:00",330.55
2440,"2020-06-04 00:00:00",334.07
2441,"2020-06-05 00:00:00",360.24
2442,"2020-06-06 00:00:00",363.64
2443,"2020-06-07 00:00:00",350.16
2444,"2020-06-08 00:00:00",394.5
2445,"2020-06-09 00:00:00",409.53
2446,"2020-06-10 00:00:00",404.46
2447,"2020-06-11 00:00:00",389.14
2448,"2020-06-12 00:00:00",378.14
2449,"2020-06-13 00:00:00",343.19
2450,"2020-06-14 00:00:00",294.78
2451,"2020-06-15 00:00:00",267.33
2452,"2020-06-16 00:00:00",264.69
2453,"2020-06-17 00:00:00",293.28
2454,"2020-06-18 00:00:00",253.38
2455,"2020-06-19 00:00:00",242.91
2456,"2020-06-20 00:00:00",227.13
2457,"2020-06-21 00:00:00",222.5
2458,"2020-06-22 00:00:00",208.93
2459,"2020-06-23 00:00:00",222.56
2460,"2020-06-24 00:00:00",215.59
2461,"2020-06-25 00:00:00",238.15
2462,"2020-06-26 00:00:00",240.28
2463,"2020-06-27 00:00:00",229.28
2464,"2020-06-28 00:00:00",205.51
2465,"2020-06-29 00:00:00",212.25
2466,"2020-06-30 00:00:00",209.26
2467,"2020-07-01 00:00:00",229.47
2468,"2020-07-02 00:00:00",199.33
2469,"2020-07-03 00:00:00",190.42
2470,"2020-07-04 00:00:00",168.72
2471,"2020-07-05 00:00:00",154.02
2472,"2020-07-06 00:00:00",136.73
2473,"2020-07-07 00:00:00",139.97
2474,"2020-07-08 00:00:00",137.3
2475,"2020-07-09 00:00:00",126.37
2476,"2020-07-10 00:00:00",138.51
2477,"2020-07-11 00:00:00",122.68
2478,"2020-07-12 00:00:00",105.02
2479,"2020-07-13 00:00:00",133.31
2480,"2020-07-14 00:00:00",128.86
2481,"2020-07-15 00:00:00",140.92
2482,"2020-07-16 00:00:00",138.04
2483,"2020-07-17 00:00:00",133.84
2484,"2020-07-18 00:00:00",123.63
2485,"2020-07-19 00:00:00",119.99
2486,"2020-07-20 00:00:00",145.45
2487,"2020-07-21 00:00:00",152.59
2488,"2020-07-22 00:00:00",157.29
2489,"2020-07-23 00:00:00",163.34
2490,"2020-07-24 00:00:00",167.58
2491,"2020-07-25 00:00:00",172.36
2492,"2020-07-26 00:00:00",167.32
2493,"2020-07-27 00:00:00",146.17
2494,"2020-07-28 00:00:00",139.03
2495,"2020-07-29 00:00:00",135.11
2496,"2020-07-30 00:00:00",124.54
2497,"2020-07-31 00:00:00",107.56
2498,"2020-08-01 00:00:00",121.13
2499,"2020-08-02 00:00:00",122.33
2500,"2020-08-03 00:00:00",138.76
2501,"2020-08-04 00:00:00",142.9
2502,"2020-08-05 00:00:00",133.95
2503,"2020-08-06 00:00:00",149.23
2504,"2020-08-07 00:00:00",162.68
2505,"2020-08-08 00:00:00",181.07
2506,"2020-08-09 00:00:00",190.79
2507,"2020-08-10 00:00:00",189.74
2508,"2020-08-11 00:00:00",191.56
2509,"2020-08-12 00:00:00",177.49
2510,"2020-08-13 00:00:00",170.29
2511,"2020-08-14 00:00:00",161.3
2512,"2020-08-15 00:00:00",144.72
2513,"2020-08-16 00:00:00",140
2514,"2020-08-17 00:00:00",161.52
2515,"2020-08-18 00:00:00",156.67
2516,"2020-08-19 00:00:00",141.3
2517,"2020-08-20 00:00:00",141.68
2518,"2020-08-21 00:00:00",136.27
2519,"2020-08-22 00:00:00",139.87
2520,"2020-08-23 00:00:00",139.65
2521,"2020-08-24 00:00:00",136.72
2522,"2020-08-25 00:00:00",136.7
2523,"2020-08-26 00:00:00",127.64
2524,"2020-08-27 00:00:00",137.04
2525,"2020-08-28 00:00:00",142.99
2526,"2020-08-29 00:00:00",147.14
2527,"2020-08-30 00:00:00",141.32
2528,"2020-08-31 00:00:00",126.01
2529,"2020-09-01 00:00:00",154.58
2530,"2020-09-02 00:00:00",162.71
2531,"2020-09-03 00:00:00",162.22
2532,"2020-09-04 00:00:00",156.78
2533,"2020-09-05 00:00:00",159.39
2534,"2020-09-06 00:00:00",153.09
2535,"2020-09-07 00:00:00",155.75
2536,"2020-09-08 00:00:00",155.4
2537,"2020-09-09 00:00:00",135.54
2538,"2020-09-10 00:00:00",137.87
2539,"2020-09-11 00:00:00",140.24
